

Graph1.txt



src-id	dst=id	pir
0	9	0.043956
8	9	0.043956
4	3	0.035165
12	4	0.000549
4	13	0.000549


Graph3.txt



src-id	dst=id	pir
7	3	1.000000
7	6	0.500000
3	2	0.500000
2	1	0.500000
1	0	0.500000
6	5	0.500000
5	0	0.500000
0	4	0.500000


Graph4.txt



src-id	dst=id	pir
18	19	1.000000
27	19	1.000000
14	15	0.925926
3	11	0.925926
7	15	0.753704
10	11	0.753704
28	29	0.670370
29	21	0.670370
21	20	0.670370
17	16	0.670370
16	8	0.670370
8	0	0.670370
20	12	0.661111
0	1	0.661111
12	13	0.653704
1	2	0.653704
14	7	0.579630
3	10	0.579630
2	3	0.555556
13	14	0.555556
4	5	0.290741
30	31	0.290741
26	25	0.233333
24	25	0.233333
24	17	0.129630
26	28	0.129630
8	9	0.090741
21	22	0.090741
20	22	0.050000
0	9	0.050000
12	27	0.029630
10	18	0.029630
4	6	0.029630
5	6	0.029630
18	4	0.029630
7	27	0.029630
27	30	0.029630
27	23	0.029630
18	6	0.029630
1	18	0.029630
30	23	0.029630
31	23	0.029630


Graph5.txt



src-id	dst=id	pir
4	5	1.000000
1	5	0.326263
6	7	0.318235
2	6	0.287220
4	0	0.231858
1	2	0.216046
10	11	0.087892
6	3	0.031015
7	10	0.030899
7	11	0.023936
2	5	0.021811
3	15	0.016209
1	10	0.015720
1	3	0.015508
6	10	0.009000
4	14	0.003034
4	7	0.003034
10	15	0.002864
3	5	0.001292
2	3	0.000653
10	14	0.000561
10	0	0.000561


Graph6.txt



src-id	dst=id	pir
5	4	1.000000
7	6	1.000000
7	3	0.750000
0	4	0.750000
4	8	0.750000
3	2	0.750000
2	1	0.750000
8	9	0.750000
9	1	0.750000
5	7	0.500000
9	13	0.500000
13	12	0.500000


Graph7.txt



src-id	dst=id	pir
13	12	1.000000
10	11	0.813472
14	15	0.813151
10	14	0.813151
13	9	0.812231
10	9	0.527122
5	4	0.086877
1	0	0.044572
4	8	0.010699
10	13	0.004130
10	1	0.000535
0	8	0.000214


Graph8.txt



src-id	dst=id	pir
8	9	1.000000
3	2	0.724000
2	1	0.724000
7	3	0.724000
1	5	0.714000
5	4	0.706000
8	12	0.626000
4	8	0.600000
10	11	0.314000
12	9	0.188000
6	7	0.140000
2	0	0.098000
1	0	0.054000
12	13	0.032000
14	13	0.032000
14	15	0.032000
13	10	0.032000
5	13	0.032000
10	15	0.032000
11	15	0.032000


Graph9.txt



src-id	dst=id	pir
0	1	1.000000
9	10	0.904433
15	14	0.904433
8	9	0.904433
6	7	0.513054
11	15	0.123153
2	3	0.123153
1	5	0.123153
10	14	0.093596
4	8	0.061576
4	11	0.046059
11	10	0.024631
4	2	0.006158
4	6	0.006158
7	5	0.002463


Graph10.txt



src-id	dst=id	pir
6	2	1.000000
3	2	0.968752
5	4	0.432427
6	7	0.325276
4	8	0.289614
6	5	0.289614
15	14	0.241698
11	15	0.230370
5	3	0.168482
10	11	0.060416
10	15	0.060416
8	9	0.006537
14	13	0.005476
13	9	0.005476
6	3	0.001686
14	12	0.000898


Graph12.txt



src-id	dst=id	pir
22	23	1.000000
23	31	1.000000
31	30	1.000000
30	29	1.000000
3	2	0.533333
9	8	0.533333
8	0	0.533333
15	14	0.266667
4	12	0.266667
22	29	0.266667
12	11	0.266667
11	3	0.266667
5	4	0.266667
29	28	0.266667
28	20	0.266667
20	21	0.266667
6	7	0.266667
7	15	0.266667
21	13	0.066667
10	9	0.066667
0	1	0.066667


Graph13.txt



src-id	dst=id	pir
16	17	1.000000
15	14	1.000000
11	10	1.000000
13	12	0.400000
24	25	0.400000
9	8	0.400000
14	13	0.300000
5	4	0.300000
17	24	0.300000
4	12	0.300000
17	25	0.300000
10	9	0.300000
10	1	0.300000
14	5	0.300000
1	0	0.300000
0	8	0.300000
18	26	0.300000
26	27	0.300000
21	29	0.300000
29	28	0.300000
3	2	0.100000
19	20	0.100000
7	6	0.100000
23	22	0.100000


Graph14.txt



src-id	dst=id	pir
5	4	1.000000
11	10	1.000000
11	15	1.000000
15	14	1.000000
3	5	0.333333
1	5	0.333333
2	6	0.333333
2	3	0.333333
2	1	0.333333
6	5	0.333333
7	11	0.166667
4	0	0.166667


Graph1.txt



src-id	dst=id	pir
11	10	1.000000
14	10	0.814000
1	2	0.724000
4	0	0.724000
0	1	0.724000
2	6	0.714000
6	7	0.706000
11	14	0.626000
7	11	0.600000
9	8	0.314000
5	4	0.140000
1	3	0.098000
2	3	0.054000
14	15	0.032000
13	15	0.032000
13	12	0.032000
15	9	0.032000
6	15	0.032000
9	12	0.032000
8	12	0.032000


Graph2.txt



src-id	dst=id	pir
8	9	1.000000
10	9	0.736264
12	8	0.659341
10	11	0.549451
10	14	0.274725
13	8	0.208791
10	15	0.190110
4	8	0.065934
12	5	0.043956
4	5	0.043956
8	15	0.035165
1	8	0.000549
8	0	0.000549


Graph3.txt



src-id	dst=id	pir
4	5	1.000000
4	0	0.500000
5	6	0.500000
6	7	0.500000
7	3	0.500000
0	1	0.500000
1	3	0.500000
3	2	0.500000


Graph4.txt



src-id	dst=id	pir
5	4	1.000000
12	4	1.000000
15	7	0.925926
3	11	0.925926
6	7	0.753704
10	11	0.753704
29	28	0.670370
28	20	0.670370
20	21	0.670370
17	16	0.670370
16	8	0.670370
8	0	0.670370
21	13	0.661111
0	1	0.661111
13	14	0.653704
1	2	0.653704
15	6	0.579630
3	10	0.579630
2	3	0.555556
14	15	0.555556
25	24	0.290741
30	31	0.290741
27	19	0.233333
18	19	0.233333
18	17	0.129630
27	29	0.129630
8	9	0.090741
20	22	0.090741
21	22	0.050000
0	9	0.050000
13	12	0.029630
10	5	0.029630
25	26	0.029630
24	26	0.029630
5	25	0.029630
6	12	0.029630
12	30	0.029630
12	23	0.029630
5	26	0.029630
1	5	0.029630
30	23	0.029630
31	23	0.029630


Graph5.txt



src-id	dst=id	pir
7	6	1.000000
2	6	0.326263
5	4	0.318235
1	5	0.287220
7	3	0.231858
2	1	0.216046
9	8	0.087892
5	0	0.031015
4	9	0.030899
4	8	0.023936
1	6	0.021811
0	12	0.016209
2	9	0.015720
2	0	0.015508
5	9	0.009000
7	13	0.003034
7	4	0.003034
9	12	0.002864
0	6	0.001292
1	0	0.000653
9	13	0.000561
9	3	0.000561


Graph6.txt



src-id	dst=id	pir
9	8	1.000000
11	10	1.000000
11	15	0.750000
12	8	0.750000
8	4	0.750000
15	14	0.750000
14	13	0.750000
4	5	0.750000
5	13	0.750000
9	11	0.500000
5	1	0.500000
1	0	0.500000


Graph7.txt



src-id	dst=id	pir
13	12	1.000000
10	11	0.813472
14	15	0.813151
10	14	0.813151
13	9	0.812231
10	9	0.527122
5	4	0.086877
1	0	0.044572
4	8	0.010699
10	13	0.004130
10	1	0.000535
0	8	0.000214


Graph8.txt



src-id	dst=id	pir
7	6	1.000000
12	13	0.724000
13	14	0.724000
8	12	0.724000
14	10	0.714000
10	11	0.706000
7	3	0.626000
11	7	0.600000
1	0	0.314000
3	6	0.188000
9	8	0.140000
13	15	0.098000
14	15	0.054000
3	2	0.032000
5	2	0.032000
5	4	0.032000
2	1	0.032000
10	2	0.032000
1	4	0.032000
0	4	0.032000


Graph9.txt



src-id	dst=id	pir
12	13	1.000000
5	6	0.904433
3	2	0.904433
4	5	0.904433
10	11	0.513054
7	3	0.123153
14	15	0.123153
13	9	0.123153
6	2	0.093596
8	4	0.061576
8	7	0.046059
7	6	0.024631
8	14	0.006158
8	10	0.006158
11	9	0.002463


Graph10.txt



src-id	dst=id	pir
6	2	1.000000
3	2	0.968752
5	4	0.432427
6	7	0.325276
4	8	0.289614
6	5	0.289614
15	14	0.241698
11	15	0.230370
5	3	0.168482
10	11	0.060416
10	15	0.060416
8	9	0.006537
14	13	0.005476
13	9	0.005476
6	3	0.001686
14	12	0.000898


Graph12.txt



src-id	dst=id	pir
30	31	1.000000
31	23	1.000000
23	22	1.000000
22	21	1.000000
3	2	0.533333
0	8	0.533333
8	9	0.533333
17	16	0.266667
18	19	0.266667
30	21	0.266667
19	11	0.266667
11	3	0.266667
26	18	0.266667
21	20	0.266667
20	28	0.266667
28	29	0.266667
24	25	0.266667
25	17	0.266667
29	27	0.066667
1	0	0.066667
9	10	0.066667


Graph13.txt



src-id	dst=id	pir
25	24	1.000000
8	9	1.000000
7	6	1.000000
10	11	0.400000
17	16	0.400000
13	12	0.400000
9	10	0.300000
2	3	0.300000
24	17	0.300000
3	11	0.300000
24	16	0.300000
6	13	0.300000
6	5	0.300000
9	2	0.300000
5	4	0.300000
4	12	0.300000
20	21	0.300000
21	29	0.300000
19	18	0.300000
18	26	0.300000
28	27	0.100000
1	0	0.100000
22	23	0.100000
15	14	0.100000


Graph14.txt



src-id	dst=id	pir
9	8	1.000000
7	6	1.000000
7	3	1.000000
3	2	1.000000
13	9	0.333333
10	9	0.333333
14	15	0.333333
14	13	0.333333
14	10	0.333333
15	9	0.333333
11	7	0.166667
8	12	0.166667


Graph17.txt



src-id	dst=id	pir
19	18	1.000000
54	55	0.974799
45	46	0.967245
32	40	0.963155
50	51	0.963155
48	50	0.961971
26	25	0.946928
51	59	0.946928
35	34	0.922951
60	61	0.907835
56	57	0.907835
46	47	0.902651
40	41	0.895348
36	28	0.895348
10	11	0.895348
5	6	0.895348
32	33	0.879591
22	23	0.865514
12	13	0.865514
28	29	0.850146
52	60	0.849652
35	36	0.831168
25	24	0.824783
0	1	0.824783
37	45	0.811484
34	42	0.802895
38	39	0.802895
51	58	0.798233
9	8	0.798233
40	48	0.797612
27	26	0.794294
8	0	0.793199
24	16	0.790166
38	30	0.784963
55	63	0.778445
45	44	0.778445
5	4	0.766213
15	14	0.766213
28	20	0.763727
44	52	0.762273
27	19	0.762273
37	54	0.746579
7	15	0.743895
6	7	0.743895
36	37	0.743895
24	17	0.732072
25	32	0.732072
18	9	0.729649
1	2	0.725305
50	49	0.722675
26	35	0.722675
48	56	0.704193
34	43	0.704193
46	38	0.683402
30	31	0.679277
19	5	0.676063
4	12	0.671660
2	3	0.615656
63	62	0.615656
18	10	0.589582
20	22	0.574211
55	53	0.569472


Graph18.txt



src-id	dst=id	pir
37	39	1.000000
53	43	0.998062
44	37	0.994176
37	38	0.994176
10	11	0.993377
53	42	0.992840
53	46	0.991642
50	51	0.989742
10	2	0.986263
21	20	0.984388
18	10	0.982797
37	47	0.973716
63	62	0.969157
60	61	0.967759
45	44	0.966268
61	45	0.965248
50	58	0.965248
13	12	0.963372
35	37	0.962287
43	42	0.961801
47	46	0.958129
22	18	0.955766
18	19	0.954558
28	20	0.954558
54	37	0.952980
18	26	0.951689
50	59	0.951689
35	43	0.951018
50	49	0.949768
36	52	0.949733
22	23	0.949327
31	30	0.948085
36	37	0.946932
54	62	0.939855
53	62	0.939450
13	5	0.938837
28	43	0.937444
18	27	0.936367
22	14	0.935558
22	31	0.935558
44	42	0.935558
55	62	0.932807
53	52	0.932240
41	52	0.931145
45	63	0.931145
45	46	0.930514
10	3	0.927529
60	62	0.923944
18	17	0.920368
13	25	0.920329
37	34	0.919497
53	37	0.917988
10	9	0.917988
34	30	0.916443
22	21	0.915382
60	52	0.914665
13	6	0.913424
46	55	0.913424
30	29	0.912907
57	56	0.910686
25	24	0.909828
50	48	0.907221
14	13	0.905441
41	40	0.905323
45	36	0.903483
41	42	0.902748
49	57	0.900189
61	53	0.900189
61	37	0.900189
38	46	0.899239
61	46	0.897906
45	37	0.896398
38	30	0.896023
46	33	0.888648
54	53	0.888193
13	4	0.888193
43	46	0.888193
61	35	0.885452
6	7	0.885285
25	16	0.885285
46	22	0.884477
34	43	0.884477
41	43	0.882539
37	32	0.882423
14	15	0.881600
37	28	0.880775
13	1	0.880142
36	29	0.880040
41	50	0.879829
10	8	0.878929
61	54	0.878929


Graph19.txt



src-id	dst=id	pir
59	51	1.000000
27	26	0.979547
46	30	0.966786
40	41	0.964577
23	22	0.960092
15	14	0.960092
1	9	0.957660
35	43	0.957660
46	54	0.956960
14	6	0.953632
20	21	0.948022
45	53	0.948022
14	7	0.948022
29	31	0.933780
36	44	0.932473
37	38	0.930533
52	43	0.924801
48	56	0.924801
30	22	0.921722
47	46	0.921722
29	28	0.917384
17	16	0.917384
2	10	0.917384
59	58	0.917384
53	60	0.908024
55	49	0.899667
38	47	0.899667
49	50	0.899667
31	22	0.890535
12	14	0.890535
13	12	0.890243
44	45	0.890090
58	33	0.881779
53	52	0.879263
24	32	0.875469
39	23	0.875469
27	19	0.875469
10	18	0.867569
18	17	0.862468
10	11	0.862468
31	55	0.859701
50	59	0.859701
1	0	0.859331
3	2	0.857361
2	1	0.856711
43	42	0.854909
6	5	0.854909
32	40	0.851818
33	34	0.851818
18	9	0.847946
60	59	0.847946
54	14	0.841393
25	24	0.840682
11	12	0.840682
19	18	0.839204
45	27	0.838340
47	45	0.838340
50	51	0.838340
60	61	0.838340
55	61	0.829017
26	9	0.827424
52	28	0.827424
0	40	0.827424
49	48	0.820403
30	26	0.820403
56	57	0.819492
23	19	0.818963
22	13	0.816380
26	25	0.814819
20	59	0.814819
62	63	0.803981
25	17	0.803842
61	54	0.803842
36	3	0.802928
16	15	0.797732
37	36	0.791491
8	20	0.791491
54	62	0.789042
38	39	0.789042
3	26	0.787134
28	20	0.784517
35	34	0.769697
22	21	0.751251
28	12	0.751251
19	28	0.735763
12	4	0.734438
44	30	0.726634
9	8	0.726634
40	35	0.723817


Graph20.txt



src-id	dst=id	pir
7	6	1.000000
9	8	0.988065
35	34	0.948644
33	32	0.948644
9	1	0.934425
47	46	0.933933
18	19	0.933933
27	18	0.913481
45	37	0.904446
10	11	0.904446
9	10	0.898382
42	41	0.885211
37	36	0.885211
44	45	0.870792
58	59	0.843240
42	50	0.840250
50	58	0.838431
48	49	0.830166
53	52	0.828270
42	43	0.822549
10	2	0.749181
35	27	0.739052
43	45	0.719513
9	0	0.708763
7	14	0.707255
7	15	0.703974
31	30	0.692654
38	47	0.684914
41	33	0.662436
42	35	0.658753
45	46	0.630880
50	49	0.617502
42	52	0.603484
51	58	0.603393
31	22	0.591812
18	26	0.582994
55	54	0.576923
38	37	0.567170
18	17	0.564629
14	37	0.545907
48	58	0.499093
52	54	0.473912
50	45	0.473912
58	38	0.459587
22	37	0.434420
43	35	0.430306
6	5	0.426100
34	37	0.426100
41	43	0.426100
35	46	0.421316
49	57	0.418076
51	35	0.394020
18	16	0.378414
18	9	0.371450
18	25	0.364910
51	45	0.344016
10	3	0.337706
51	49	0.336765
31	23	0.326258
35	44	0.325171
53	45	0.306480
33	61	0.301038
37	39	0.291624
7	13	0.285799
40	49	0.285799
40	35	0.276751
48	42	0.270837
9	24	0.254725
42	49	0.254227
31	55	0.216174
30	37	0.191183
41	5	0.191183
49	56	0.191183
35	62	0.183969
62	46	0.183969
50	35	0.183969
61	46	0.173848
35	37	0.162408
58	60	0.162408
42	51	0.118133
41	45	0.109965
40	52	0.103596
25	46	0.100142
38	5	0.100142
27	7	0.096111
38	31	0.079338
42	40	0.079338
10	4	0.071934
37	29	0.071934
63	54	0.057238
10	20	0.056359
33	63	0.043850
5	46	0.036673
35	45	0.036673
38	28	0.029837
43	49	0.028357
35	53	0.028357
27	12	0.020796


Graph21.txt



src-id	dst=id	pir
47	55	1.000000
61	60	1.000000
47	39	0.998983
5	4	0.896974
55	54	0.895995
19	27	0.890188
18	19	0.890188
52	53	0.876414
46	47	0.868949
50	51	0.866796
12	5	0.856577
53	61	0.845019
11	10	0.845019
14	22	0.839344
30	31	0.839344
5	13	0.839344
29	28	0.815139
53	54	0.795805
46	30	0.768037
18	25	0.768037
51	59	0.745252
24	25	0.745252
14	15	0.690835
26	19	0.690835
46	53	0.662789
30	27	0.662789
43	46	0.661895
63	55	0.661424
61	54	0.635898
21	22	0.635898
37	36	0.628169
42	43	0.616517
21	28	0.592261
24	32	0.576595
39	38	0.568090
42	34	0.568090
42	50	0.566957
24	16	0.566068
8	9	0.566068
15	7	0.566068
5	6	0.560905
20	25	0.553374
31	22	0.553374
1	0	0.545980
48	49	0.543881
33	32	0.543881
21	20	0.531991
46	37	0.511871
19	11	0.509677
17	33	0.502490
14	39	0.502490
57	56	0.495617
18	9	0.483107
12	17	0.473859
34	41	0.473859
22	23	0.469434
50	32	0.468962
19	21	0.447394
26	59	0.444601
43	28	0.442975
10	8	0.435050
17	26	0.435050
37	45	0.435050
34	35	0.430251
33	34	0.430251
10	2	0.417394
18	49	0.396959
42	51	0.396535
52	62	0.393731
52	59	0.377774
52	44	0.358606
11	3	0.358606
5	29	0.358606
17	18	0.358606
10	1	0.358376
33	46	0.351082
41	40	0.346938
9	58	0.344676
20	9	0.337186
17	24	0.337186
59	48	0.291672
19	14	0.235018
26	52	0.235018
21	41	0.222862
27	35	0.222862
41	63	0.214983
22	44	0.183382
11	0	0.183382
22	49	0.183382
42	22	0.162672
42	48	0.162672
42	49	0.162672
42	16	0.162672
42	36	0.162672
42	45	0.162672
42	7	0.162672
42	41	0.162672
42	10	0.162672
42	3	0.162672
42	62	0.162672
42	61	0.162672
42	57	0.162672
42	38	0.162672
42	60	0.162672
42	27	0.162672
42	63	0.162672
42	40	0.162672
42	55	0.162672
42	2	0.162672
42	8	0.162672
42	1	0.162672
42	13	0.162672
42	6	0.162672
42	29	0.162672
42	4	0.162672
42	56	0.162672
42	35	0.162672
42	9	0.162672
42	54	0.162672
42	44	0.162672
42	58	0.162672
42	23	0.162672
42	0	0.162672
42	28	0.162672
50	43	0.162672
50	17	0.162672
50	33	0.162672
50	24	0.162672
50	18	0.162672
50	26	0.162672
12	26	0.162672
50	19	0.162672
12	32	0.162672
50	46	0.162672
50	14	0.162672
50	11	0.162672
50	21	0.162672
50	15	0.162672
50	47	0.162672
50	30	0.162672
50	20	0.162672
50	34	0.162672
50	31	0.162672
50	52	0.162672
50	25	0.162672
50	59	0.162672
50	37	0.162672
50	53	0.162672
50	39	0.162672
50	5	0.162672
50	22	0.162672
50	48	0.162672
50	49	0.162672
50	16	0.162672
50	36	0.162672
50	45	0.162672
50	7	0.162672
50	41	0.162672
50	10	0.162672
50	3	0.162672
50	62	0.162672
50	61	0.162672
50	57	0.162672
50	38	0.162672
50	60	0.162672
50	27	0.162672
50	63	0.162672
50	40	0.162672
50	55	0.162672
50	2	0.162672
50	8	0.162672
50	1	0.162672
50	13	0.162672
50	6	0.162672
50	29	0.162672
50	4	0.162672
50	56	0.162672
50	35	0.162672
50	9	0.162672
50	54	0.162672
50	44	0.162672
50	58	0.162672
50	23	0.162672
50	0	0.162672
50	28	0.162672
43	17	0.162672
43	33	0.162672
43	24	0.162672
43	18	0.162672
43	26	0.162672
43	32	0.162672
43	19	0.162672
43	51	0.162672
12	19	0.162672
43	14	0.162672
43	11	0.162672
43	21	0.162672
43	15	0.162672
43	47	0.162672
43	30	0.162672
43	20	0.162672
43	34	0.162672
43	31	0.162672
43	52	0.162672
43	25	0.162672
43	59	0.162672
43	37	0.162672
43	53	0.162672
43	39	0.162672
43	5	0.162672
43	22	0.162672
43	48	0.162672
43	49	0.162672
43	16	0.162672
43	36	0.162672
43	45	0.162672
43	7	0.162672
43	41	0.162672
43	10	0.162672
43	3	0.162672
43	62	0.162672
43	61	0.162672
43	57	0.162672
43	38	0.162672
43	60	0.162672
43	27	0.162672
43	63	0.162672
43	40	0.162672
43	55	0.162672
43	2	0.162672
43	8	0.162672
43	1	0.162672
43	13	0.162672
43	6	0.162672
43	29	0.162672
43	4	0.162672
43	56	0.162672
43	35	0.162672
43	9	0.162672
43	54	0.162672
43	44	0.162672
43	58	0.162672
43	23	0.162672
43	0	0.162672
12	51	0.162672
12	46	0.162672
12	14	0.162672
12	11	0.162672
12	21	0.162672
17	32	0.162672
17	19	0.162672
17	51	0.162672
17	46	0.162672
17	14	0.162672
17	11	0.162672
17	21	0.162672
17	15	0.162672
17	47	0.162672
17	30	0.162672
17	20	0.162672
17	34	0.162672
17	31	0.162672
17	52	0.162672
17	25	0.162672
17	59	0.162672
17	37	0.162672
17	53	0.162672
17	39	0.162672
17	5	0.162672
17	22	0.162672
17	48	0.162672
17	49	0.162672
17	16	0.162672
17	36	0.162672
17	45	0.162672
17	7	0.162672
17	41	0.162672
17	10	0.162672
17	3	0.162672
17	62	0.162672
17	61	0.162672
17	57	0.162672
17	38	0.162672
17	60	0.162672
17	27	0.162672
17	63	0.162672
17	40	0.162672
17	55	0.162672
17	2	0.162672
17	8	0.162672
17	1	0.162672
17	13	0.162672
17	6	0.162672
17	29	0.162672
17	4	0.162672
17	56	0.162672
17	35	0.162672
17	9	0.162672
17	54	0.162672
17	44	0.162672
17	58	0.162672
17	23	0.162672
17	0	0.162672
17	28	0.162672
33	24	0.162672
33	18	0.162672
33	26	0.162672
12	15	0.162672
33	19	0.162672
33	51	0.162672
12	47	0.162672
33	14	0.162672
33	11	0.162672
33	21	0.162672
33	15	0.162672
33	47	0.162672
33	30	0.162672
33	20	0.162672
12	30	0.162672
33	31	0.162672
33	52	0.162672
33	25	0.162672
33	59	0.162672
33	37	0.162672
33	53	0.162672
33	39	0.162672
33	5	0.162672
33	22	0.162672
33	48	0.162672
33	49	0.162672
33	16	0.162672
33	36	0.162672
33	45	0.162672
33	7	0.162672
33	41	0.162672
33	10	0.162672
33	3	0.162672
33	62	0.162672
33	61	0.162672
33	57	0.162672
33	38	0.162672
33	60	0.162672
33	27	0.162672
33	63	0.162672
33	40	0.162672
33	55	0.162672
33	2	0.162672
33	8	0.162672
33	1	0.162672
33	13	0.162672
33	6	0.162672
33	29	0.162672
33	4	0.162672
33	56	0.162672
33	35	0.162672
33	9	0.162672
33	54	0.162672
33	44	0.162672
33	58	0.162672
33	23	0.162672
33	0	0.162672
33	28	0.162672
24	18	0.162672
24	26	0.162672
12	20	0.162672
24	51	0.162672
24	46	0.162672
24	14	0.162672
24	11	0.162672
24	21	0.162672
24	15	0.162672
24	47	0.162672
24	30	0.162672
24	20	0.162672
24	34	0.162672
24	31	0.162672
24	52	0.162672
12	34	0.162672
24	59	0.162672
24	37	0.162672
24	53	0.162672
24	39	0.162672
24	5	0.162672
24	22	0.162672
24	48	0.162672
24	49	0.162672
12	31	0.162672
24	36	0.162672
24	45	0.162672
24	7	0.162672
24	41	0.162672
24	10	0.162672
24	3	0.162672
24	62	0.162672
24	61	0.162672
24	57	0.162672
24	38	0.162672
24	60	0.162672
24	27	0.162672
24	63	0.162672
24	40	0.162672
24	55	0.162672
24	2	0.162672
24	8	0.162672
24	1	0.162672
24	13	0.162672
24	6	0.162672
24	29	0.162672
24	4	0.162672
24	56	0.162672
24	35	0.162672
24	9	0.162672
24	54	0.162672
24	44	0.162672
24	58	0.162672
24	23	0.162672
24	0	0.162672
24	28	0.162672
18	26	0.162672
18	32	0.162672
12	52	0.162672
18	51	0.162672
18	46	0.162672
18	14	0.162672
18	11	0.162672
18	21	0.162672
18	15	0.162672
18	47	0.162672
18	30	0.162672
18	20	0.162672
18	34	0.162672
18	31	0.162672
18	52	0.162672
12	25	0.162672
18	59	0.162672
18	37	0.162672
18	53	0.162672
18	39	0.162672
18	5	0.162672
18	22	0.162672
18	48	0.162672
12	59	0.162672
18	16	0.162672
18	36	0.162672
18	45	0.162672
18	7	0.162672
18	41	0.162672
18	10	0.162672
18	3	0.162672
18	62	0.162672
18	61	0.162672
18	57	0.162672
18	38	0.162672
18	60	0.162672
18	27	0.162672
18	63	0.162672
18	40	0.162672
18	55	0.162672
18	2	0.162672
18	8	0.162672
18	1	0.162672
18	13	0.162672
18	6	0.162672
18	29	0.162672
18	4	0.162672
18	56	0.162672
18	35	0.162672
12	37	0.162672
18	54	0.162672
18	44	0.162672
18	58	0.162672
18	23	0.162672
18	0	0.162672
18	28	0.162672
26	32	0.162672
12	53	0.162672
26	51	0.162672
26	46	0.162672
26	14	0.162672
26	11	0.162672
26	21	0.162672
26	15	0.162672
26	47	0.162672
26	30	0.162672
26	20	0.162672
26	34	0.162672
26	31	0.162672
12	39	0.162672
26	25	0.162672
12	43	0.162672
26	37	0.162672
26	53	0.162672
26	39	0.162672
26	5	0.162672
26	22	0.162672
26	48	0.162672
26	49	0.162672
26	16	0.162672
26	36	0.162672
26	45	0.162672
26	7	0.162672
26	41	0.162672
26	10	0.162672
26	3	0.162672
26	62	0.162672
26	61	0.162672
26	57	0.162672
26	38	0.162672
26	60	0.162672
26	27	0.162672
26	63	0.162672
26	40	0.162672
26	55	0.162672
26	2	0.162672
26	8	0.162672
26	1	0.162672
26	13	0.162672
26	6	0.162672
26	29	0.162672
26	4	0.162672
26	56	0.162672
26	35	0.162672
26	9	0.162672
26	54	0.162672
26	44	0.162672
26	58	0.162672
26	23	0.162672
26	0	0.162672
26	28	0.162672
32	19	0.162672
32	51	0.162672
32	46	0.162672
32	14	0.162672
32	11	0.162672
32	21	0.162672
32	15	0.162672
32	47	0.162672
32	30	0.162672
32	20	0.162672
32	34	0.162672
32	31	0.162672
32	52	0.162672
32	25	0.162672
32	59	0.162672
32	37	0.162672
32	53	0.162672
32	39	0.162672
32	5	0.162672
32	22	0.162672
32	48	0.162672
32	49	0.162672
32	16	0.162672
32	36	0.162672
32	45	0.162672
32	7	0.162672
32	41	0.162672
32	10	0.162672
32	3	0.162672
32	62	0.162672
32	61	0.162672
32	57	0.162672
32	38	0.162672
32	60	0.162672
32	27	0.162672
32	63	0.162672
32	40	0.162672
32	55	0.162672
32	2	0.162672
32	8	0.162672
32	1	0.162672
32	13	0.162672
32	6	0.162672
32	29	0.162672
32	4	0.162672
32	56	0.162672
32	35	0.162672
32	9	0.162672
32	54	0.162672
32	44	0.162672
32	58	0.162672
32	23	0.162672
32	0	0.162672
32	28	0.162672
19	51	0.162672
19	46	0.162672
12	22	0.162672
12	48	0.162672
12	49	0.162672
19	15	0.162672
19	47	0.162672
19	30	0.162672
19	20	0.162672
19	34	0.162672
19	31	0.162672
19	52	0.162672
19	25	0.162672
19	59	0.162672
19	37	0.162672
19	53	0.162672
19	39	0.162672
19	5	0.162672
19	22	0.162672
19	48	0.162672
19	49	0.162672
19	16	0.162672
19	36	0.162672
19	45	0.162672
19	7	0.162672
19	41	0.162672
19	10	0.162672
19	3	0.162672
19	62	0.162672
19	61	0.162672
19	57	0.162672
19	38	0.162672
19	60	0.162672
12	16	0.162672
19	63	0.162672
19	40	0.162672
19	55	0.162672
19	2	0.162672
19	8	0.162672
19	1	0.162672
19	13	0.162672
19	6	0.162672
19	29	0.162672
19	4	0.162672
19	56	0.162672
19	35	0.162672
19	9	0.162672
19	54	0.162672
19	44	0.162672
19	58	0.162672
19	23	0.162672
19	0	0.162672
19	28	0.162672
51	46	0.162672
51	14	0.162672
51	11	0.162672
51	21	0.162672
51	15	0.162672
51	47	0.162672
51	30	0.162672
51	20	0.162672
51	34	0.162672
51	31	0.162672
51	52	0.162672
51	25	0.162672
12	36	0.162672
51	37	0.162672
51	53	0.162672
51	39	0.162672
51	5	0.162672
51	22	0.162672
51	48	0.162672
51	49	0.162672
51	16	0.162672
51	36	0.162672
51	45	0.162672
51	7	0.162672
51	41	0.162672
51	10	0.162672
51	3	0.162672
51	62	0.162672
51	61	0.162672
51	57	0.162672
51	38	0.162672
51	60	0.162672
51	27	0.162672
51	63	0.162672
51	40	0.162672
51	55	0.162672
51	2	0.162672
51	8	0.162672
51	1	0.162672
51	13	0.162672
51	6	0.162672
51	29	0.162672
51	4	0.162672
51	56	0.162672
51	35	0.162672
51	9	0.162672
51	54	0.162672
51	44	0.162672
51	58	0.162672
51	23	0.162672
