

Graph1.txt



src-id	dst-id	pir
0	0	0.7045765700796096
50	35	0.7045765700796096
0	0	0.7015792350034649
0	0	0.7015792350034649
0	0	0.7015792350034649
0	0	0.7015792350034649
0	0	0.7015792350034649
0	0	0.6935506589066488
0	0	0.6935506589066488
0	0	0.6935506589066488
0	17	0.6910998304139364
0	0	0.6895504560794631
0	0	0.6895504560794631
0	0	0.6804288668157822
0	0	0.6804288668157822
0	0	0.6771385591382099
0	0	0.6771385591382099
127	0	0.6771385591382099


Graph26.txt



src-id	dst-id	pir
0	0	1.0
0	0	1.0
48	49	0.9935878972417671
0	0	0.9514943285465443
0	0	0.9212305751004676
0	0	0.9188714699145509
0	0	0.9159911670712807
0	0	0.9062530003154616
0	0	0.9053546201429178
0	0	0.8995871565924645
0	0	0.8995871565924645
0	0	0.8995871565924645
0	0	0.8925647039460147
0	0	0.8900341521622843
0	0	0.8767298961719403
0	0	0.8767298961719403
19	3	0.8593863583371051
0	0	0.8593863583371051
0	0	0.843606413474331
0	19	0.8431057894087148
0	0	0.8431057894087148
0	0	0.8429549164026389
0	0	0.8429549164026389
0	0	0.8429549164026389
0	0	0.8398551619141669
0	0	0.8398551619141669
0	0	0.8398551619141669
0	0	0.8216612489541757
0	0	0.8143576238873116
0	0	0.8143576238873116
3	2	0.805099507605371
0	0	0.805099507605371
0	0	0.8040708280184887
0	0	0.7818719225335692
0	0	0.7818719225335692
50	51	0.7793413707498388
0	0	0.762052695826304
0	0	0.7403955615904757
0	0	0.7393394505479433
1	0	0.7393394505479433
0	0	0.7393394505479433
0	0	0.7318643788832654
0	0	0.704666090606098
0	0	0.704666090606098
0	0	0.6859304063970154
19	18	0.6859304063970154
16	17	0.6738358776008448
127	0	0.6738358776008448
0	0	0.6738358776008448
0	0	0.6692500240025236
0	0	0.6672681013317971
0	0	0.6657058799325185
0	16	0.6617194036401541
0	0	0.6617194036401541
0	0	0.6617194036401541
0	0	0.660747644323746
0	0	0.660747644323746
0	0	0.6559046208287043
0	0	0.6501947633351164
0	0	0.6501947633351164
0	0	0.6501947633351164
0	0	0.6501947633351164
0	0	0.6393922561000699
127	0	0.622162558806183
0	0	0.6186595619196532
0	0	0.6186595619196532
0	0	0.6113051886598362
0	0	0.6113051886598362
0	0	0.6016452015526204
0	0	0.6016452015526204
0	0	0.5945034220740923
0	0	0.5945034220740923
0	0	0.5910875200592519
0	0	0.5910875200592519
0	0	0.5907233674854955
0	0	0.5907233674854955
0	0	0.5823265989109712
0	0	0.582059828004773
0	0	0.5740683591874802
1	0	0.5740683591874802
0	0	0.5740683591874802
51	35	0.5719115609869837
0	0	0.571449340959278
0	0	0.571449340959278
0	0	0.571449340959278
0	0	0.5706552003182048
0	0	0.5706552003182048
0	0	0.5706552003182048
0	0	0.5608306244770879
51	0	0.5509024948908914
0	0	0.5509024948908914
0	0	0.5351225500281173
0	0	0.5347954299194886
0	0	0.5347954299194886
48	32	0.5347954299194886
0	0	0.5347954299194886
0	0	0.5326297164959058
0	0	0.5055068647217764
0	0	0.5053292460464414
0	0	0.5053292460464414
0	0	0.4996968824150653
0	0	0.49649700311347017
0	0	0.4951693206600008
0	0	0.4951693206600008
0	0	0.4947503051749441
0	0	0.48896638275110066
0	0	0.48896638275110066
0	0	0.48896638275110066
0	50	0.46985831653156673
0	0	0.45382120177207197
0	0	0.45382120177207197
0	0	0.43914057249447935
0	0	0.43914057249447935
17	33	0.4181856835232961
3	0	0.4100735163011425
0	0	0.40618579324911874
17	34	0.40618579324911874
0	0	0.4006864721776461
0	0	0.4006864721776461
50	48	0.39460286110082426
0	0	0.39460286110082426
0	0	0.3783126911629565
0	0	0.3783126911629565
0	0	0.37334485454470634
0	0	0.3702018955135854
2	0	0.3702018955135854
2	1	0.34501501872196844


Graph27.txt



src-id	dst-id	pir
0	0	1.0
0	0	1.0
0	0	1.0
0	0	0.9748941790492365
17	16	0.9699004447016252
0	0	0.9699004447016252
0	0	0.9699004447016252
0	0	0.9088314699201715
0	0	0.9071105291141475
0	0	0.9071105291141475
0	0	0.8890725895086488
0	0	0.8890725895086488
0	0	0.8760058391746999
0	0	0.8760058391746999
34	35	0.8760058391746999
0	0	0.8698848510240161
0	0	0.8695729774718327
0	0	0.8695729774718327
0	0	0.8690563194787577
0	0	0.8637638628733323
0	0	0.8544771702923531
0	0	0.8544771702923531
0	0	0.8496844628729565
0	0	0.849682584116618
17	0	0.849682584116618
1	17	0.8325877801930234
51	35	0.8325877801930234
18	19	0.8261436459521254
0	0	0.8221475312202333
0	0	0.8221475312202333
0	0	0.8221475312202333
0	0	0.8114085599896292
0	0	0.8114085599896292
0	0	0.8080192835550578
0	0	0.8070404515027232
0	0	0.8014304850760989
0	0	0.8014304850760989
0	0	0.7920310671148126
19	3	0.7884576725590727
0	0	0.7725258188089811
0	0	0.7725258188089811
0	0	0.7646181333804274
0	0	0.7631940360758792
0	0	0.7562726977250138
0	0	0.7560773070658147
0	0	0.7560773070658147
0	0	0.7560773070658147
0	0	0.7560773070658147
34	0	0.7532403849947488
0	0	0.7532403849947488
50	51	0.7418682728780855
0	0	0.7418682728780855
0	0	0.7418682728780855
0	0	0.7418682728780855
0	0	0.7416954272949478
0	0	0.7321983140040619
0	0	0.7321983140040619
0	0	0.7321983140040619
0	0	0.7241365705557549
0	0	0.7201517283618935
0	0	0.7201517283618935
34	17	0.7166083939075689
0	19	0.7166083939075689
33	34	0.7144760054634233
0	0	0.7090276120819062
0	0	0.7090276120819062
1	2	0.7090276120819062
0	0	0.7090276120819062
0	0	0.6697540895828596
0	0	0.6697540895828596
0	0	0.6460253970281832
0	0	0.6460253970281832
0	0	0.6335185160830936
0	0	0.6211243605183112
0	0	0.6211243605183112
0	0	0.6103346628665688
0	0	0.5983782575286463
0	0	0.5937959708191565
0	0	0.5937959708191565
0	19	0.5831772399942133
0	0	0.5797090557934269
0	33	0.5797090557934269
0	0	0.5690527498417147
0	0	0.5690527498417147
0	0	0.563561145064413
0	0	0.563561145064413
0	0	0.5622629244345413
0	0	0.5622629244345413
0	0	0.5622629244345413
17	0	0.5622629244345413
0	0	0.5133776845079631
0	0	0.51042803705659
0	0	0.51042803705659
0	0	0.5021896905124683
0	0	0.5021896905124683
19	0	0.4996571269682321
49	0	0.4912271472775881
0	0	0.4728040626227062
0	0	0.4728040626227062
51	0	0.468629466038661
0	0	0.468629466038661
0	0	0.46107686555807514
0	0	0.46078565832561474
50	0	0.46078565832561474
0	0	0.46078565832561474
0	0	0.4598049475169417
0	0	0.4556265934202195
0	0	0.4556265934202195
19	0	0.4556265934202195
0	0	0.44341091970759033
0	0	0.43146578690769855
0	0	0.4221471554689657
51	19	0.4209146913109397
0	0	0.4209146913109397
0	0	0.41790116614405926
0	0	0.41236259245829626
0	0	0.41236259245829626
127	0	0.41236259245829626
0	0	0.4073594643289928
0	49	0.3958220216545455
0	0	0.3958220216545455
0	35	0.3958220216545455
0	48	0.3937967223216919
0	0	0.3865033902158127
0	0	0.3616530801270791
0	0	0.3616530801270791
0	49	0.3616530801270791
0	0	0.3616530801270791
0	0	0.3505759327555531
19	0	0.33989708172777944
0	0	0.33246096414017773
0	0	0.33246096414017773
0	0	0.3305521477003083
0	33	0.3305521477003083
0	0	0.3305521477003083
0	0	0.3305521477003083
0	0	0.32091600644037666
0	0	0.32091600644037666
0	0	0.32091600644037666
18	1	0.31922512573576795
0	0	0.31922512573576795
33	32	0.31909549154841454
0	0	0.31909549154841454
0	0	0.30393956416610457
18	0	0.3001200525300272
0	0	0.3001200525300272
0	1	0.3001200525300272
0	0	0.29027724807286565
0	0	0.2892213870106544
0	0	0.28916314556416234
0	0	0.2876225653666299
0	0	0.2876225653666299
0	0	0.2876225653666299
0	0	0.28440049824618097
0	0	0.28440049824618097
0	0	0.28412432106442814
0	0	0.28412432106442814
0	0	0.2830365211444632
0	0	0.2830365211444632
0	0	0.2830365211444632
127	0	0.2830365211444632
33	0	0.2787078665406647
0	0	0.2787078665406647
0	17	0.27620724185418216
0	0	0.27620724185418216
18	35	0.27620724185418216
0	0	0.2746102989664961
0	0	0.2588757146319422
0	0	0.25775033958520815
35	0	0.25775033958520815
0	0	0.24399784318772347
0	0	0.24399784318772347
49	18	0.24020839165306132
0	0	0.2367627525283363
0	0	0.2360544613887391
0	0	0.2360544613887391
0	0	0.21620164316029358
0	0	0.2104545275209622
0	0	0.2084273494317701
0	0	0.2084273494317701
0	0	0.1999391282946341
0	0	0.19625488711492536
0	0	0.19625488711492536
0	0	0.19075764606860843
0	0	0.1907257072108547
0	0	0.1907257072108547
0	0	0.18079009219057351
0	0	0.18079009219057351
0	3	0.17754698299913388
50	49	0.17713835349552007
17	0	0.1708215989343694
0	0	0.16984633651907782
0	0	0.16984633651907782
0	0	0.14579919476503334
0	0	0.14579919476503334
0	0	0.136845793558496
0	0	0.136845793558496
0	0	0.13267495448712768
0	0	0.13267495448712768
0	0	0.13027108575207555
127	50	0.13027108575207555
0	0	0.13027108575207555
49	33	0.13027108575207555
0	0	0.13027108575207555
0	0	0.12029113208220685
0	0	0.10093336614894403
0	0	0.09912750555642187


Graph28.txt



src-id	dst-id	pir
34	35	1.0
0	0	1.0
0	0	0.9915955324685845
0	0	0.9897998791646837
0	0	0.9897998791646837
0	0	0.9678571308025422
0	0	0.9672394530683056
0	0	0.9607588997910695
0	0	0.9607588997910695
0	0	0.9607588997910695
0	0	0.9560638739532388
0	0	0.9560638739532388
48	32	0.9538631860695106
0	0	0.9538631860695106
0	0	0.9535661607109707
0	0	0.9535661607109707
0	0	0.9516658734739478
0	0	0.9493538010807673
0	0	0.9493538010807673
0	0	0.9466063165142724
0	16	0.9466063165142724
0	0	0.9466063165142724
0	0	0.9367099716138264
0	0	0.9328520172409719
0	0	0.9328520172409719
0	0	0.931633538213325
0	0	0.931633538213325
0	0	0.9312825082441413
0	0	0.9292674612095007
0	0	0.9292674612095007
0	0	0.9188816995250969
49	48	0.9160397068899757
0	0	0.9155300383770264
0	0	0.913042450999254
0	0	0.9129715699477843
0	0	0.9129715699477843
1	2	0.9121007456011556
0	0	0.9078647589537956
0	0	0.9078647589537956
0	0	0.9078647589537956
0	0	0.9078040037668216
50	49	0.9078040037668216
0	0	0.9078040037668216
0	0	0.9043915874317769
32	33	0.901495590186012
0	0	0.9000644680039558
0	0	0.8960647515281617
0	0	0.8960647515281617
0	0	0.8960647515281617
0	0	0.8854798478420094
0	0	0.8734300690921487
0	0	0.8734300690921487
0	0	0.8644821801661315
0	0	0.8644821801661315
0	0	0.8644821801661315
0	0	0.8644821801661315
0	0	0.8606039740642857
0	0	0.8563072322299516
0	0	0.8546634668934859
0	0	0.8496005346456453
0	0	0.8457729578662778
0	0	0.8457729578662778
0	0	0.8437984142896199
0	0	0.8433326245228185
16	17	0.8433326245228185
0	0	0.8397750707966691
0	0	0.8364605378184161
0	0	0.8290821578892298
0	0	0.8257676249109768
0	0	0.8247077844270954
0	0	0.8247077844270954
0	0	0.8247077844270954
2	3	0.8241609877443287
0	0	0.8208363289015799
0	0	0.8203300356767959
0	0	0.8111897553253609
0	0	0.8096877520918349
0	0	0.8069740204069922
0	0	0.8068693864738702
0	0	0.8050163532711604
0	0	0.7963351121101964
0	0	0.7940297902933462
2	18	0.7940297902933462
0	0	0.792986826250291
0	0	0.792986826250291
0	0	0.7925446635006463
0	0	0.7914611959996084
0	0	0.7894697759821244
0	0	0.7835292688113247
16	0	0.7801809829514195
0	0	0.7745678787326468
0	0	0.773977203303732
0	0	0.7712499704662285
0	0	0.7712499704662285
0	50	0.7672705057194258
0	0	0.7672705057194258
0	0	0.7600743913511615
0	0	0.7566147209818038
0	0	0.7560071691120629
0	0	0.7559599150777497
0	0	0.7539921220774223
0	0	0.7505121999790731
0	0	0.7491418329839911
0	0	0.745604530986833
0	0	0.7452264987123275
0	0	0.745202871695171
0	0	0.7446493244360737
0	0	0.7446493244360737
0	0	0.7446493244360737
0	0	0.7446493244360737
0	0	0.7434916005954008
0	0	0.7433937172386093
0	0	0.7430021838114429
0	0	0.7414461759672732
0	0	0.7414461759672732
0	35	0.7405483493153228
0	0	0.7399745503272341
0	0	0.7343209426504788
127	0	0.7343209426504788
0	0	0.728974486196759
0	0	0.7276142450661724
0	0	0.7263755143095342
0	0	0.718987008515852
0	0	0.718987008515852
0	0	0.718987008515852
0	0	0.7169247074468982
0	0	0.7161956452032091
0	0	0.7131443847018438
0	0	0.7131443847018438
0	0	0.7118212717410748
127	0	0.709846728164417
1	0	0.709846728164417
0	0	0.7098332270117561
0	0	0.7098332270117561
0	0	0.7098332270117561
0	0	0.7098332270117561
0	0	0.706265547421111
0	0	0.706265547421111
0	0	0.7026843666778051
50	51	0.7023333367086214
0	0	0.7023333367086214
0	0	0.6989951767132119
0	0	0.6936925990056401
0	0	0.69079322647171
32	19	0.6904759493841787
17	0	0.6889773214388177
0	0	0.6889773214388177
0	0	0.6881132476685197
17	1	0.6881132476685197
0	0	0.6881132476685197
0	32	0.6769207921126266
49	34	0.6769207921126266


Graph29.txt



src-id	dst-id	pir
49	48	1.0
0	0	1.0
0	0	0.9964102965747702
0	0	0.9752767335004177
0	0	0.9752767335004177
0	0	0.9423167293233082
0	0	0.9423167293233082
0	0	0.9423167293233082
0	0	0.9418206975772765
0	0	0.9250078320802004
0	0	0.9211962197159566
0	0	0.9211962197159566
0	0	0.9120848997493735
0	0	0.9059693504594819
0	0	0.9059693504594819
0	0	0.9059693504594819
0	0	0.8781458855472013
0	0	0.8781458855472013
0	0	0.8603735902255639
0	0	0.8603735902255639
0	0	0.8603735902255639
0	0	0.8515233395989975
0	0	0.8515233395989975
0	0	0.8473462301587301
0	0	0.8473462301587301
0	0	0.8473462301587301
49	33	0.8473462301587301
0	0	0.8473462301587301
0	0	0.8455513784461153
0	0	0.8352652464494569
0	0	0.8352652464494569
0	0	0.8352652464494569
0	0	0.8250052213868002
0	0	0.7938792293233081
0	0	0.7853161549707602
0	0	0.7792723997493735
0	0	0.77109440267335
0	0	0.7452942251461988
0	0	0.7255900167084377
0	0	0.7255900167084377
0	0	0.7255900167084377
0	0	0.7147491123642439
0	0	0.7132283834586466
0	0	0.7099193295739348
0	0	0.7099193295739348
0	0	0.7015977443609023
0	0	0.6985040726817042
0	0	0.694875208855472
0	0	0.694875208855472
0	0	0.6906980994152047
0	0	0.668030753968254
0	49	0.6626005116959064
0	0	0.6616084482038429
0	0	0.6532607560568087
0	0	0.6532607560568087
0	0	0.6362083594402673
0	0	0.6227169486215538
0	0	0.6198641134085212
0	0	0.6181266969507101
0	0	0.6181266969507101
0	0	0.6181266969507101
0	0	0.6088881056808688
0	0	0.6088881056808688
0	0	0.6085806965329991
0	0	0.6084886695906433
0	0	0.6084886695906433
0	0	0.6084886695906433
0	0	0.5968103853383459
0	0	0.5879177109440267
0	0	0.5879177109440267
0	0	0.5869276054720134
0	0	0.5719605002088555
49	0	0.5719605002088555
0	0	0.5693981046365915
0	32	0.5693981046365915
0	0	0.5688576911027569
0	0	0.5686749425647452
0	0	0.5686749425647452
0	0	0.5686749425647452
0	0	0.5686749425647452
0	0	0.5593469350459482
0	0	0.5286614974937344
0	0	0.5268496762740184
0	0	0.5268496762740184
33	32	0.5268496762740184
0	0	0.49635938805346697
0	0	0.4932618003341687
0	0	0.4885749530075188
0	0	0.4801900584795321
0	0	0.4801900584795321
0	0	0.4779141865079365
0	0	0.4779141865079365
0	0	0.4779141865079365
0	0	0.47617481203007517
0	0	0.4634685672514619
0	0	0.4634685672514619
0	0	0.44242507309941514
0	0	0.44242507309941514
0	0	0.43808871136173766
0	0	0.43808871136173766
0	0	0.43394031954887213
0	0	0.43394031954887213
0	0	0.42969859544695066
0	0	0.42487403404344193
0	0	0.42487403404344193
49	34	0.41912593984962404
0	0	0.4164767387218045
0	0	0.3973481881787803
0	0	0.39531445802005005
0	0	0.39531445802005005
0	0	0.39531445802005005
0	0	0.381610275689223
0	0	0.381610275689223
0	0	0.37458751044277355
0	0	0.3679915935672514
0	0	0.3679915935672514
0	0	0.3679915935672514
0	0	0.3472222222222222
0	0	0.3346608709273183
50	0	0.31718554197994986
0	0	0.31718554197994986
0	0	0.30549289891395154
0	0	0.30358056599832917
48	0	0.29408677944862155
0	0	0.29408677944862155
0	0	0.2901230941938179
49	50	0.2901230941938179
0	0	0.2901230941938179
0	0	0.27908834586466164
0	0	0.2750548245614035
0	0	0.2750548245614035
0	0	0.2750548245614035
0	0	0.2750548245614035
0	0	0.26656028091060985
0	0	0.2651028613199666
127	0	0.2644443139097744
0	0	0.2644443139097744
0	0	0.26434771825396824
0	0	0.26434771825396824
0	0	0.26434771825396824
0	0	0.2563740079365079
0	0	0.24660805659983293
16	17	0.24660805659983293
0	0	0.23298219507101087
0	0	0.23298219507101087
0	0	0.23208999060150373
0	0	0.22694822994987468
0	0	0.21799942564745195
127	0	0.21799942564745195
0	0	0.19279774958228904
0	0	0.18873355263157895
0	0	0.18873355263157895
0	0	0.18873355263157895
127	0	0.18684536862990808
0	0	0.18552305242272346
0	0	0.18552305242272346
0	0	0.18552305242272346
0	0	0.17531589390142022
0	0	0.1696702694235589
49	51	0.16375117481203005
0	0	0.16090747702589808
0	0	0.14296809732664995
0	0	0.130078451336675
0	0	0.11913050856307433
0	16	0.11089377088554721
0	0	0.11002375730994152
0	0	0.10447081244778612
0	0	0.10447081244778612
0	0	0.10447081244778612
0	0	0.1009874947786132
0	0	0.1009874947786132
0	0	0.09850603070175437
0	0	0.09850603070175437
0	0	0.09850603070175437
0	0	0.09692264515455305
0	0	0.07873459690893901
0	0	0.07734570802005013
0	0	0.07254137949039265
0	0	0.07254137949039265
0	0	0.07254137949039265
0	0	0.05958398600668337
0	0	0.05958398600668337
0	35	0.05958398600668337
0	0	0.056834795321637425
0	2	0.056834795321637425
0	0	0.05052749060150376
0	0	0.045359949352548036
0	19	0.044220446950710104
0	18	0.03936644997911445
0	32	0.03008922044695071
0	0	0.028596295426065163
0	3	0.028596295426065163


Graph30.txt



src-id	dst-id	pir
2	3	1.0
0	0	0.9989038463082776
0	0	0.9956956895328699
0	0	0.9932785301100971
0	0	0.9932785301100971
0	0	0.9914181471656597
0	0	0.9914181471656597
0	0	0.9914181471656597
0	0	0.9896086236110702
0	0	0.9896086236110702
127	0	0.9896086236110702
0	0	0.9896086236110702
0	0	0.9896086236110702
50	51	0.9886757553288594
0	0	0.9874939437173931
0	0	0.9867002695547662
0	0	0.9867002695547662
0	0	0.9867002695547662
0	0	0.9867002695547662
0	0	0.9861662459613629
0	0	0.9849764039199205
0	0	0.9807831810674582
0	0	0.9807831810674582
0	0	0.9807831810674582
0	0	0.9796334911758959
0	0	0.979482251411348
0	0	0.9790914371525166
0	0	0.9790914371525166
0	0	0.9788532010632288
127	0	0.9777543705615145
0	0	0.9777543705615145
0	0	0.9775228264972068
0	0	0.9775228264972068
0	0	0.9767746581044436
34	50	0.9761911135261886
0	0	0.9761911135261886
0	0	0.973720417903576
0	0	0.973720417903576
0	0	0.9721518072482661
0	0	0.9721518072482661
0	0	0.9721518072482661
0	0	0.9710409311015875
0	0	0.9710409311015875
0	0	0.9710409311015875
0	0	0.9710409311015875
0	0	0.9702566257739326
0	0	0.9691952706121062
0	0	0.9691952706121062
0	0	0.9671716022581569
0	0	0.967126096488293
0	0	0.967126096488293
0	0	0.967126096488293
0	0	0.9658465813121186
0	0	0.9632888893647663
0	0	0.9632888893647663
0	0	0.9632888893647663
0	0	0.9616854801795603
0	0	0.9616854801795603
0	0	0.9611233500812412
0	0	0.9601744209390786
0	0	0.9601744209390786
0	0	0.959772899440279
0	0	0.9587597268583085
0	0	0.9581346917251773
0	0	0.9581346917251773
0	0	0.9568966671038789
0	0	0.9558192510821004
0	0	0.9558192510821004
0	0	0.9553360868785451
0	0	0.9551366645341414
0	0	0.9551139116492093
0	0	0.9551139116492093
0	0	0.9551139116492093
0	0	0.9549854247695936
0	0	0.9549854247695936
0	0	0.9549854247695936
0	0	0.9506249012926316
0	0	0.9483977953792905
0	0	0.9481421600250549
0	0	0.9481421600250549
0	0	0.9481421600250549
0	0	0.948091300635207
2	18	0.948091300635207
0	0	0.9465748877747411
0	0	0.9454211826681906
2	19	0.9452926957885749
0	0	0.9452926957885749
0	0	0.9452926957885749
0	0	0.9450357220293432
2	1	0.9446261701005677
0	0	0.9433841302642814
0	0	0.9433841302642814
0	0	0.9433493317343855
0	0	0.94294647183059
0	0	0.94294647183059
0	0	0.94294647183059
0	0	0.9429237189456581
0	0	0.9429237189456581
0	0	0.9420176187633673
0	0	0.9417124624242796
0	2	0.9417124624242796
0	0	0.9408424991768809
0	0	0.9408424991768809
0	0	0.9408424991768809
0	0	0.9405667877477052
0	0	0.9377307075611853
0	0	0.9377307075611853
0	0	0.9374951482818895
0	0	0.9344395696760256
0	0	0.9344395696760256
0	0	0.9335374847087229
0	0	0.9331359632099235
0	0	0.9331359632099235
0	0	0.9325269889367442
0	0	0.9311430781708822
0	0	0.9309182261315545
33	32	0.9309182261315545
0	0	0.9300736925790797
17	33	0.9277087309511508
0	0	0.9265376265796524
0	0	0.925436119267946
0	0	0.9248860348145906
0	0	0.9242596612764635
17	16	0.9238353868927321
0	0	0.9235141696936926
0	0	0.9212950942103276
0	0	0.9212950942103276
0	0	0.9206874583421445
0	0	0.9206874583421445
0	0	0.9206874583421445
0	0	0.9204237925579328
0	0	0.9204237925579328
0	0	0.9199259058994216
0	17	0.9186450523182513
0	0	0.9177335985159766
0	0	0.9168770193185377
0	0	0.9157514207169033
0	0	0.9141814716565974
0	0	0.9141814716565974
0	0	0.9141814716565974
0	0	0.9141426579117135
0	0	0.9141426579117135
0	0	0.9141185666217855
0	0	0.9141185666217855
0	0	0.9131937287695506
0	0	0.9131937287695506
0	0	0.9118178484336646
0	0	0.9108073526616861
0	0	0.9108073526616861
0	0	0.9102826979032547
0	0	0.9087649466377927
0	0	0.9072846707122189
0	0	0.9072846707122189
0	0	0.9072846707122189
0	0	0.9067707231937555
0	0	0.9067707231937555
0	0	0.9065231182694959
127	0	0.9065231182694959
0	0	0.9053386298480375
